CLIENTE;CLI;CLASE DE DOC;NRO. VA01/VA21;POS VA01/VA21;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;DESCRIPCION ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA ENTREGA ESPERADA;FECHA EMISION SOLPED;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;FECHA APROBACION SOLPED;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;GRUPO DE COMPRA OC;FECHA RECEPCION;NRO POSICION RECEPCION 1;Q RECEP. DE OC;ALMACEN RECEPCION 1;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;FECHA SELLO;OPERADOR PICKING;FECHA PICKING;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA CONTABILIZACION VL;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA DE CARGA;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;FECHA CUMPLIMIENTO FINAL UNIFICADA;dTIEMPO DE APROBACION SOLPED;dCOLOCACION OC;dTIEMPOS DE APROBACION OC;dENTREGA VA01/OC;dPRIMERA RECEPCIÓN - ENTREGA;dCAMION;Source.Name;dTRASLADO;dENTREGA AL CLIENTE;ENTREGADOS FT;dTIEMPO EMISION / ENTREGA;dPLAZO DE ENTREGA;dREGISTRO DE RECEPCION;dPICKING;dEMBALAJE;DIF_ENTREGA_SELLO;dALMACEN;dEXPEDICION;dREGISTRO DE ALMACENAMIENTO;OPERADOR PICKING ROSARIO;OPERADOR PICKING SJ;CARACTER DE GC;CARACTER ALMACEN RECEPCION 1;LIBERACION SOLPED CS;COLOCACION OC CS;LIBERACION OC CS;ENTREGA DEL PROVEEDOR CS;PLAZO DE ENTREGA EXCEDIDO CS;EXPEDICION CS;COLOCACION OC SEDE;LIBERACION OC SEDE;ENTREGA DEL PROVEEDOR SEDE;PLAZO DE ENTREGA EXCEDIDO SEDE;REGISTRO DE ALMACENAMIENTO OBRA;TRASLADO ALMACEN OBRA;TRASLADO CS;ALMACEN ROSARIO;ALMACEN SAN JUAN;REGISTRO DE RECEPCION ALMACEN ROSARIO;REGISTRO DE RECEPCION ALMACEN SAN JUAN;PICKING ALMACEN ROSARIO;PICKING ALMACEN SAN JUAN;EMBALAJE ALMACEN ROSARIO;EMBALAJE ALMACEN SAN JUAN;EXPEDICION ALMACEN OBRA;MES ENTREGA;COLOCACION OC EQUIPOS;LIBERACION OC EQUIPOS;ENTREGA DEL PROVEEDOR EQUIPOS;PLAZO DE ENTREGA EXCEDIDO EQUIPOS;COLOCACION OC AGV;LIBERACION OC AGV;ENTREGA DEL PROVEEDOR AGV;PLAZO DE ENTREGA EXCEDIDO AGV;ALMACEN OBRA;dPREPARACION;FECHAENTREGAMUYCERCANA;dTRANSPORTEyALM;PREPARACION;TRANSPORTEyALM;EQUIPOS MENORES;CADENA DE SUMINISTRO;ALMACÉN ;BLEN;COMPRAS;COMPRAS EQUIPOS;COMPRAS AGV;0
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071339;10;OT: COMPRA KIT REPAR;;0;;;;JIBANEZ;1022729;1;Materiales Stock;CUMPLIDO;COMPRESOR DE ASIENTO;MR01;22;1/8/2025;10127409;10;1;22/8/2025;1/8/2025;4500105151;10;2001;1;1/8/2025;4/8/2025;4/8/2025;8/8/2025;15/8/2025;AGRONORTE S.R.L.;1;0;;1;5000142371;C03;18/8/2025;1;1;2001;FGORGONA;;8000074785;1;1;18/8/2025;FGORGONA;18/8/2025;11032;1 BULTO 374 CC;CCARRIL;23/8/2025;4900356204;1;LFALCON;18/8/2025;26/8/2025;25/8/2025;;0;;25/8/2025;;3;;;;;;2;0;1;;-8;0;0;0;4;0;5;1;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;1;;;;;;;;;;;;;;;;;agosto;;;;8;;;;;;;;;;;;;;1;;1;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071339;20;OT: COMPRA KIT REPAR;;0;;;;JIBANEZ;1024058;1;Materiales Stock;CUMPLIDO;PULMON DE ASIENTO;MR01;22;1/8/2025;10127409;20;1;22/8/2025;1/8/2025;4500105151;20;2001;1;1/8/2025;4/8/2025;4/8/2025;8/8/2025;15/8/2025;AGRONORTE S.R.L.;1;0;;1;5000142371;C03;18/8/2025;2;1;2001;FGORGONA;;8000074785;1;1;18/8/2025;FGORGONA;18/8/2025;11032;1 BULTO 374 CC;CCARRIL;23/8/2025;4900356204;1;LFALCON;18/8/2025;26/8/2025;25/8/2025;;0;;25/8/2025;;3;;;;;;2;0;1;;-8;0;0;0;4;0;5;1;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;1;;;;;;;;;;;;;;;;;agosto;;;;8;;;;;;;;;;;;;;1;;1;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071339;30;OT: COMPRA KIT REPAR;;0;;;;JIBANEZ;1042955;1;Materiales Stock;CUMPLIDO;SUSPENSION DE ASIENTO;MR01;22;1/8/2025;10127409;30;1;22/8/2025;1/8/2025;4500105151;30;2001;1;1/8/2025;4/8/2025;4/8/2025;8/8/2025;15/8/2025;AGRONORTE S.R.L.;1;0;;1;5000142371;C03;18/8/2025;3;1;2001;FGORGONA;;8000074785;1;1;18/8/2025;FGORGONA;18/8/2025;11032;1 BULTO 374 CC;CCARRIL;23/8/2025;4900356204;1;LFALCON;18/8/2025;26/8/2025;25/8/2025;;0;;25/8/2025;;3;;;;;;2;0;1;;-8;0;0;0;4;0;5;1;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;1;;;;;;;;;;;;;;;;;agosto;;;;8;;;;;;;;;;;;;;1;;1;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071346;40;PM ABASTECIMIENTO IN;;0;;;;JIBANEZ;1012839;5;Materiales genericos;CUMPLIDO;LAPICERO DE ESCRITORIO S/FOTO;MR01;1;1/8/2025;10127417;40;1;22/8/2025;1/8/2025;4500106207;10;0374;1;2/8/2025;15/8/2025;15/8/2025;21/8/2025;23/8/2025;PENDAS SANDRA ANDREA;5;0;;5;5000143056;374;23/8/2025;1;1;0374;LFALCON;;;0;0;23/8/2025;;;;;;;;0;;;;;4900355719;5;23/8/2025;23/8/2025;;13;;;;;;;0;1;;0;0;;;-1;0;;;0;0;SEDE;PROYECTO;;;;;;;8;;1;;;;;;;;;;;;;;agosto;;;;;;;;;;;;;;;;;;;1;;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071388;60;REP STOCK 0374;;0;;;;AGUERRERO;1022393;4;Materiales Stock;CUMPLIDO;PULMON DE FRENO 2DO EJE TRASERO;MR01;22;1/8/2025;10127461;60;1;22/8/2025;1/8/2025;4500105492;10;2001;1;2/8/2025;7/8/2025;7/8/2025;15/8/2025;25/8/2025;SUDAMERICANA CAMIONES SA;4;0;;4;5000142982;C03;22/8/2025;1;1;2001;FGORGONA;;8000075136;4;1;22/8/2025;FGORGONA;22/8/2025;11121;1 374 FD;FDEICAS;25/8/2025;4900356559;4;LFALCON;23/8/2025;27/8/2025;27/8/2025;;0;;27/8/2025;;5;;;;;;2;0;1;;-15;0;0;1;0;1;2;0;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;;;;;;;;;;;;;;;;;;agosto;;;;15;;;;;;;;;;;;;;;;1;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071419;10;Bandejas de Contenci;;0;;;;DSUAREZ;1012896;8;Materiales genericos;CUMPLIDO;BANDEJA CONTENCION 1,3M X 1M X 10CM;MR01;1;2/8/2025;10127517;10;1;25/8/2025;2/8/2025;4500105205;60;0374;1;2/8/2025;4/8/2025;5/8/2025;22/8/2025;22/8/2025;GUIZZARDI CLAUDIO MARTIN;8;0;;8;5000144135;374;2/9/2025;1;2;0374;ACHIAINO;;;0;0;2/9/2025;;;;;;;;0;;;;;4900355833;8;25/8/2025;2/9/2025;;2;;;;;;;-8;1;;2;0;;;-8;0;;;0;0;SEDE;PROYECTO;;;;;;;;;8;;;;;;;;;;;;;;agosto;;;;;;;;;;;;;;;;;;;1;;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071419;20;Bandejas de Contenci;;0;;;;DSUAREZ;1012896;1;Materiales genericos;CUMPLIDO;BANDEJA CONTENCION 1,9M X 0,7M X 30CM;MR01;1;2/8/2025;10127517;20;1;25/8/2025;2/8/2025;4500105205;50;0374;1;2/8/2025;4/8/2025;5/8/2025;22/8/2025;22/8/2025;GUIZZARDI CLAUDIO MARTIN;1;0;;1;5000144247;374;3/9/2025;1;1;0374;ACHIAINO;;;0;0;3/9/2025;;;;;;;;0;;;;;4900358869;1;3/9/2025;3/9/2025;;2;;;;;;;0;1;;2;0;;;-9;0;;;0;0;SEDE;PROYECTO;;;;;;;;;9;;;;;;;;;;;;;;agosto;;;;;;;;;;;;;;;;;;;1;;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAS;1000071437;90;REP STOCK 0374;;0;;;;AGUERRERO;1003175;4;Materiales Stock;CUMPLIDO;FILTRO DE COMBUSTIBLE;MR01;1;4/8/2025;;0;0;25/8/2025;;;0;;0;;;;;;;0;0;;0;;;;15;0;0374;;;8000074023;4;4;;PAPPELLA;6/8/2025;10897;2 374 AL;ALANDAVIDEA;8/8/2025;4900358192;4;LFALCON;6/8/2025;1/9/2025;1/9/2025;;0;;1/9/2025;;0;;;;;;24;0;1;;;;2;0;;2;2;0;1;0;PAÑOL;PROYECTO;;;;;;;;;;;;13;1;;;;;;;;;;agosto;;;;;;;;;;;1;;;;;1;;1;;;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071496;10;CAMPERAS DE NEOPRENE;;0;;;;MREYNA;1041990;5;Materiales usuales;CUMPLIDO;CAMPERA ROJA NEOPRENE C LOGO T XS;MR01;1;5/8/2025;10127666;10;1;13/10/2025;5/8/2025;4500105618;10;0374;1;5/8/2025;8/8/2025;8/8/2025;22/8/2025;24/10/2025;RANAWEL SA;5;0;;5;5000149789;374;22/10/2025;1;1;0374;LFALCON;;;0;0;22/10/2025;;;;;;;;0;;;;;4900376322;5;22/10/2025;22/10/2025;;3;;;;;;;0;1;;51;0;;;-9;0;;;0;0;SEDE;PROYECTO;;;;;;;;;9;;;;;;;;;;;;;;octubre;;;;;;;;;;;;;;;;;;;1;;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071496;20;CAMPERAS DE NEOPRENE;;0;;;;MREYNA;1012697;15;Materiales genericos;CUMPLIDO;CAMPERA ROJA NEOPRENE C LOGO T S;MR01;1;5/8/2025;10127666;20;1;13/10/2025;5/8/2025;4500105618;70;0374;1;5/8/2025;8/8/2025;8/8/2025;22/8/2025;24/10/2025;RANAWEL SA;15;0;;15;5000149789;374;22/10/2025;7;1;0374;LFALCON;;;0;0;22/10/2025;;;;;;;;0;;;;;4900376322;15;22/10/2025;22/10/2025;;3;;;;;;;0;1;;51;0;;;-9;0;;;0;0;SEDE;PROYECTO;;;;;;;;;9;;;;;;;;;;;;;;octubre;;;;;;;;;;;;;;;;;;;1;;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071496;30;CAMPERAS DE NEOPRENE;;0;;;;MREYNA;1012698;25;Materiales genericos;CUMPLIDO;CAMPERA ROJA NEOPRENE C LOGO T M;MR01;1;5/8/2025;10127666;30;1;13/10/2025;5/8/2025;4500105618;60;0374;1;5/8/2025;8/8/2025;8/8/2025;22/8/2025;24/10/2025;RANAWEL SA;25;0;;25;5000149789;374;22/10/2025;6;1;0374;LFALCON;;;0;0;22/10/2025;;;;;;;;0;;;;;4900376322;25;22/10/2025;22/10/2025;;3;;;;;;;0;1;;51;0;;;-9;0;;;0;0;SEDE;PROYECTO;;;;;;;;;9;;;;;;;;;;;;;;octubre;;;;;;;;;;;;;;;;;;;1;;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071496;40;CAMPERAS DE NEOPRENE;;0;;;;MREYNA;1012699;25;Materiales genericos;CUMPLIDO;CAMPERA ROJA NEOPRENE C LOGO T L;MR01;1;5/8/2025;10127666;40;1;13/10/2025;5/8/2025;4500105618;50;0374;1;5/8/2025;8/8/2025;8/8/2025;22/8/2025;24/10/2025;RANAWEL SA;25;0;;25;5000149789;374;22/10/2025;5;1;0374;LFALCON;;;0;0;22/10/2025;;;;;;;;0;;;;;4900376322;25;22/10/2025;22/10/2025;;3;;;;;;;0;1;;51;0;;;-9;0;;;0;0;SEDE;PROYECTO;;;;;;;;;9;;;;;;;;;;;;;;octubre;;;;;;;;;;;;;;;;;;;1;;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071496;50;CAMPERAS DE NEOPRENE;;0;;;;MREYNA;1012700;15;Materiales genericos;CUMPLIDO;CAMPERA ROJA NEOPRENE C LOGO T XL;MR01;1;5/8/2025;10127666;50;1;13/10/2025;5/8/2025;4500105618;40;0374;1;5/8/2025;8/8/2025;8/8/2025;22/8/2025;24/10/2025;RANAWEL SA;15;0;;15;5000149789;374;22/10/2025;4;1;0374;LFALCON;;;0;0;22/10/2025;;;;;;;;0;;;;;4900376322;15;22/10/2025;22/10/2025;;3;;;;;;;0;1;;51;0;;;-9;0;;;0;0;SEDE;PROYECTO;;;;;;;;;9;;;;;;;;;;;;;;octubre;;;;;;;;;;;;;;;;;;;1;;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071496;60;CAMPERAS DE NEOPRENE;;0;;;;MREYNA;1012701;10;Materiales genericos;CUMPLIDO;CAMPERA ROJA NEOPRENE C LOGO T XXL;MR01;1;5/8/2025;10127666;60;1;13/10/2025;5/8/2025;4500105618;30;0374;1;5/8/2025;8/8/2025;8/8/2025;22/8/2025;24/10/2025;RANAWEL SA;10;0;;10;5000149789;374;22/10/2025;3;1;0374;LFALCON;;;0;0;22/10/2025;;;;;;;;0;;;;;4900376322;10;22/10/2025;22/10/2025;;3;;;;;;;0;1;;51;0;;;-9;0;;;0;0;SEDE;PROYECTO;;;;;;;;;9;;;;;;;;;;;;;;octubre;;;;;;;;;;;;;;;;;;;1;;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071496;70;CAMPERAS DE NEOPRENE;;0;;;;MREYNA;1012702;5;Materiales genericos;CUMPLIDO;CAMPERA ROJA NEOPRENE C LOGO T XXXL;MR01;1;5/8/2025;10127666;70;1;13/10/2025;5/8/2025;4500105618;20;0374;1;5/8/2025;8/8/2025;8/8/2025;22/8/2025;24/10/2025;RANAWEL SA;5;0;;5;5000149789;374;22/10/2025;2;1;0374;LFALCON;;;0;0;22/10/2025;;;;;;;;0;;;;;4900376322;5;22/10/2025;22/10/2025;;3;;;;;;;0;1;;51;0;;;-9;0;;;0;0;SEDE;PROYECTO;;;;;;;;;9;;;;;;;;;;;;;;octubre;;;;;;;;;;;;;;;;;;;1;;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPOE;1000071519;1681;100004705;;0;;;;MREYNA;1013270;1;Mat. genericos EQP Menor;CUMPLIDO;MONITOR DE RADIACIONES 100004705;MR01;1;5/8/2025;;0;0;5/8/2025;;;0;;0;;;;;;;0;1;;0;;;;0;0;;;;8000073969;1;1;;JMORENO;11/8/2025;10897;2 374 AL;ALANDAVIDEA;11/8/2025;;0;;6/8/2025;;;;0;;11/8/2025;;0;;;;;;;0;1;;;;;;;;;;1;0;EQUIPOS MENORES;PROYECTO;;;;;;;;;;;;;;;;;;;;;;;agosto;;;;;;;;;;6;1;0;4;;1;1;;;;;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPOE;1000071522;1691;600000964;;0;;;;MREYNA;1013294;1;Equipos Menores;CUMPLIDO;"ESTACIC&#19;N TOTAL 600000964";MR01;1;5/8/2025;;0;0;5/8/2025;;;0;;0;;;;;;;0;1;;0;;;;0;0;;;;8000073970;1;1;;JMORENO;8/8/2025;;;;8/8/2025;;0;;;;;;0;;8/8/2025;;0;;;;;;;0;1;;;;;;;;;;1;0;EQUIPOS MENORES;PROYECTO;;;;;;;;;;;;;;;;;;;;;;;agosto;;;;;;;;;;3;1;0;1;;1;1;;;;;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPOE;1000071552;1701;600001012;;0;;;;MREYNA;1013297;1;Equipos Menores;CUMPLIDO;NIVEL OPTICO 600001012;MR01;1;5/8/2025;;0;0;5/8/2025;;;0;;0;;;;;;;0;1;;0;;;;0;0;;;;8000073992;1;1;;JMORENO;8/8/2025;;;;8/8/2025;;0;;;;;;0;;8/8/2025;;0;;;;;;;0;1;;;;;;;;;;1;0;EQUIPOS MENORES;PROYECTO;;;;;;;;;;;;;;;;;;;;;;;agosto;;;;;;;;;;3;1;0;1;;1;1;;;;;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPAS;1000071673;70;REP STOCK 0374;;0;;;;AGUERRERO;1016894;125;Materiales Stock;CUMPLIDO;MAMELUCO DE CLAMINADOL XXL 60GR BLANCO;MR01;1;7/8/2025;;0;0;28/8/2025;;;0;;0;;;;;;;0;0;;0;;;;8;0;0374;;;8000074214;125;4;;PAPPELLA;8/8/2025;10951;2 374 AL;ALANDAVIDEA;15/8/2025;4900358182;125;CCONTHE;11/8/2025;1/9/2025;1/9/2025;;0;;1/9/2025;;0;;;;;;17;0;1;;;;1;3;;4;4;0;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;;6;1;;;;;;;;;;agosto;;;;;;;;;;;1;;;;;1;;1;;;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071677;10;PIM 83;;0;;;;MREYNA;1035180;1;Materiales genericos;CUMPLIDO;REPARACION BOBINADO DE MOTOR ELECTRICO;MR01;1;7/8/2025;10127925;10;1;28/8/2025;7/8/2025;4500105794;10;0374;1;10/9/2025;11/8/2025;11/8/2025;22/8/2025;27/8/2025;RASKIN HERNAN;1;0;;1;5000146437;374;20/9/2025;1;1;0374;ACHIAINO;;;0;0;20/9/2025;;;;;;;;0;;;;;4900365258;1;20/9/2025;20/9/2025;;-30;;;;;;;0;1;;5;0;;;-23;0;;;0;0;SEDE;PROYECTO;;;;;;;;;23;;;;;;;;;;;;;;agosto;;;;;;;;;;;;;;;;;;;1;;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071720;10;PM MARTIN DRIVET IND;;0;;;;MREYNA;1012682;2;Materiales genericos;CUMPLIDO;PANTALON CARGO RIPSTOP PAMPERO T44 VERDE;MR01;1;7/8/2025;10127998;10;1;28/8/2025;7/8/2025;4500106652;10;0374;1;7/8/2025;21/8/2025;21/8/2025;27/8/2025;27/8/2025;SCHVAB JULIO CESAR;2;0;;2;5000144412;374;4/9/2025;1;1;0374;ACHIAINO;;;0;0;3/9/2025;;;;;;;;0;;;;;4900359330;2;4/9/2025;3/9/2025;;14;;;;;;;0;1;;0;1;;;-6;1;;;0;0;SEDE;PROYECTO;;;;;;;9;;6;;;;;;;;;;;;;;agosto;;;;;;;;;;;;;;;;;;;1;;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071720;20;PM MARTIN DRIVET IND;;0;;;;MREYNA;1011625;2;Materiales usuales;CUMPLIDO;CAMISA TELA AIRE LIBRE CAQUI TM C LOGO;MR01;1;7/8/2025;10127998;20;1;28/8/2025;7/8/2025;4500106652;20;0374;1;7/8/2025;21/8/2025;21/8/2025;27/8/2025;27/8/2025;SCHVAB JULIO CESAR;2;0;;2;5000144412;374;4/9/2025;2;1;0374;ACHIAINO;;;0;0;3/9/2025;;;;;;;;0;;;;;4900359330;2;4/9/2025;3/9/2025;;14;;;;;;;0;1;;0;1;;;-6;1;;;0;0;SEDE;PROYECTO;;;;;;;9;;6;;;;;;;;;;;;;;agosto;;;;;;;;;;;;;;;;;;;1;;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071726;10;50019944;;0;;;;MREYNA;1027253;1;Materiales Stock;CUMPLIDO;ESPARRAGO DE RUEDA;MR01;22;7/8/2025;10128016;10;1;28/8/2025;7/8/2025;4500106927;10;2001;1;7/8/2025;26/8/2025;26/8/2025;11/9/2025;11/9/2025;GINZA S.A.;1;0;;1;5000146080;C03;17/9/2025;1;1;2001;LBARTON;;8000076800;1;1;17/9/2025;LBARTON;17/9/2025;11500;1 374 CC;CCARRIL;18/9/2025;4900365165;1;ACHIAINO;17/9/2025;20/9/2025;20/9/2025;;0;;20/9/2025;;19;;;;;;2;0;1;;-36;0;0;0;-20;0;1;0;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;;;;;;;;;;;;;;;;;;agosto;14;;20;36;;;;;;;;;;;;;;;;1;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071726;20;50019944;;0;;;;MREYNA;1022228;1;Materiales Stock;CUMPLIDO;TUERCA DE RUEDA;MR01;22;7/8/2025;10128016;20;1;28/8/2025;7/8/2025;4500106927;20;2001;1;7/8/2025;26/8/2025;26/8/2025;11/9/2025;11/9/2025;GINZA S.A.;1;0;;1;5000146080;C03;17/9/2025;2;1;2001;LBARTON;;8000076800;1;1;17/9/2025;LBARTON;17/9/2025;11500;1 374 CC;CCARRIL;18/9/2025;4900365165;1;ACHIAINO;17/9/2025;20/9/2025;20/9/2025;;0;;20/9/2025;;19;;;;;;2;0;1;;-36;0;0;0;-20;0;1;0;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;;;;;;;;;;;;;;;;;;agosto;14;;20;36;;;;;;;;;;;;;;;;1;;1
00374 TERMINAL PUNTA COLORADA;00374;ZPAS;1000071771;10;REP STOCK 0374;;0;;;;AGUERRERO;1001840;4;Materiales Stock;CUMPLIDO;CUBIERTA 17.5-25 VIAL SP 16 TELAS L2;MR01;1;8/8/2025;;0;0;29/8/2025;;;0;;0;;;;;;;0;0;;0;;;;1;0;0374;;;8000074320;4;4;;PAPPELLA;11/8/2025;10951;2 374 AL;ALANDAVIDEA;15/8/2025;4900358196;4;LFALCON;11/8/2025;1/9/2025;1/9/2025;;0;;1/9/2025;;0;;;;;;17;0;1;;;;3;0;;3;4;0;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;;6;1;;;;;;;;;;agosto;;;;;;;;;;;1;;;;;1;;1;;;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071783;10;PM 87 ANTISOL;;0;;;;MREYNA;1010666;2;Materiales usuales;CUMPLIDO;SIKA ANTISOL NORMALIZADO X20L;MR01;1;8/8/2025;10128105;10;1;14/8/2025;8/8/2025;4500105802;10;0374;1;8/8/2025;12/8/2025;12/8/2025;19/8/2025;19/8/2025;TECNOSTORE S. A.;2;0;;2;5000142258;374;15/8/2025;1;1;0374;LFALCON;;;0;0;15/8/2025;;;;;;;;0;;;;;4900353364;2;15/8/2025;15/8/2025;;4;;;;;;;0;1;;-6;0;;;-1;0;;;0;0;SEDE;PROYECTO;;;;;;;;;1;6;;;;;;;;;;;;;agosto;;;;;;;;;;;1;;;;;1;;;1;;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPAS;1000071871;10;REP STOCK 0374;;0;;;;AGUERRERO;1001786;3;Materiales Stock;CUMPLIDO;ACEITE ISO 46 HIDRAULICO  X 205L;MR01;1;11/8/2025;;0;0;1/9/2025;;;0;;0;;;;;;;0;0;;0;;;;1;0;0374;;;8000075997;3;2;;PAPPELLA;5/9/2025;11321;1 374 AL;ALANDAVIDEA;5/9/2025;4900361556;3;FGEOFFROY;5/9/2025;10/9/2025;5/9/2025;;0;;5/9/2025;;0;;;;;;0;0;1;;;;25;0;;25;0;5;1;0;PAÑOL;PROYECTO;;;;;;;;;;;1;;;17;;;;18;;;;;septiembre;;;;;;;;;17;;1;;;;;1;1;;;;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPAS;1000071871;110;REP STOCK 0374;;0;;;;AGUERRERO;1004576;6;Materiales Stock;CUMPLIDO;DIENTE ROQUERO;MR01;1;11/8/2025;;0;0;1/9/2025;;;0;;0;;;;;;;0;0;;0;;;;13;0;0374;;;8000074475;6;4;;PAPPELLA;13/8/2025;10987;3 LB 374;LBARTON;15/8/2025;4900361541;6;CCONTHE;14/8/2025;10/9/2025;2/9/2025;;0;;2/9/2025;;0;;;;;;18;0;1;;;;2;1;;3;1;8;1;0;PAÑOL;PROYECTO;;;;;;;;;;;1;7;1;;;;;;;;;;septiembre;;;;;;;;;;;1;;;;;1;;1;;;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071885;10;PM PREMIOS SSYMA 11.;;0;;;;MREYNA;1041579;20;Materiales usuales;CUMPLIDO;TERMO ACERO X 1 LT C/ LOGO;MR01;22;11/8/2025;10128225;10;1;11/9/2025;11/8/2025;4500106493;10;2001;1;11/8/2025;20/8/2025;20/8/2025;11/9/2025;11/9/2025;CASELLA GUILLERMO CESAR;20;0;;20;5000144854;C19;5/9/2025;1;1;2001;FGORGONA;;8000076054;20;1;5/9/2025;FGORGONA;5/9/2025;11335;2BULTO 374 FD;FDEICAS;18/9/2025;4900365204;20;ACHIAINO;6/9/2025;20/9/2025;20/9/2025;4900365248;20;20/9/2025;20/9/2025;;9;;;;;;2;0;1;;-22;0;0;1;6;1;12;0;1;0;SEDE;TRANSITORIO ROSARIO;;;;;;1;4;;;22;;;;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;1;;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000071885;20;PM PREMIOS SSYMA 11.;;0;;;;MREYNA;1041581;20;Materiales usuales;CUMPLIDO;SET ASADOR C/ LOGO;MR01;22;11/8/2025;10128225;20;1;11/9/2025;11/8/2025;4500106493;20;2001;1;11/8/2025;20/8/2025;20/8/2025;11/9/2025;11/9/2025;CASELLA GUILLERMO CESAR;20;0;;20;5000144854;C19;5/9/2025;2;1;2001;FGORGONA;;8000076054;20;1;5/9/2025;FGORGONA;5/9/2025;11335;2BULTO 374 FD;FDEICAS;18/9/2025;4900365204;20;ACHIAINO;6/9/2025;20/9/2025;20/9/2025;4900365248;20;20/9/2025;20/9/2025;;9;;;;;;2;0;1;;-22;0;0;1;6;1;12;0;1;0;SEDE;TRANSITORIO ROSARIO;;;;;;1;4;;;22;;;;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;1;;;2
00374 TERMINAL PUNTA COLORADA;00374;ZPAN;1000072207;10;50020038;;0;;;;MREYNA;1043291;1;Materiales Stock;CUMPLIDO;CARCASA;MR01;22;15/8/2025;10128580;10;1;5/9/2025;15/8/2025;4500106273;10;2001;1;15/8/2025;18/8/2025;18/8/2025;22/8/2025;22/8/2025;AGRONORTE S.R.L.;1;0;;1;5000142697;C03;20/8/2025;1;1;2001;FGORGONA;;8000074963;1;1;20/8/2025;FGORGONA;20/8/2025;;;;21/8/2025;4900377420;1;LFALCON;;24/10/2025;24/10/2025;;0;;24/10/2025;;3;;;;;;64;0;1;;-8;0;0;;16;0;;0;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;;;;;;;53;1;;;;;;;;;;septiembre;;;;8;;;;;;;;;;;;;;1;;1;;2
